rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1511986286182754010,,910,,0,0,'',,0,0,41.3936617,-73.9554812,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986286503175069,,911,,0,0,'',,0,0,41.393663,-73.9554839,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986286687375691,,912,,0,0,'',,0,0,41.3936637,-73.9554848,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986287207175662,,913,,0,0,'',,0,0,41.3936646,-73.9554836,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986287706912957,,914,,0,0,'',,0,0,41.3936662,-73.9554827,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986288183933658,,915,,0,0,'',,0,0,41.3936662,-73.9554867,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986288699992245,,916,,0,0,'',,0,0,41.3936634,-73.9554943,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986289004498839,,917,,0,0,'',,0,0,41.3936615,-73.9554969,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986289205766781,,918,,0,0,'',,0,0,41.3936597,-73.955499,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986289697934059,,919,,0,0,'',,0,0,41.3936569,-73.9555007,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986290131650742,,920,,0,0,'',,0,0,41.3936555,-73.9555016,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986290689199574,,921,,0,0,'',,0,0,41.3936556,-73.9555058,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986291181992604,,922,,0,0,'',,0,0,41.3936567,-73.955515,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986291652635294,,923,,0,0,'',,0,0,41.393659,-73.9555267,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986292002171399,,924,,0,0,'',,0,0,41.3936601,-73.9555326,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986292204620556,,925,,0,0,'',,0,0,41.393661,-73.9555384,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986292631001778,,926,,0,0,'',,0,0,41.3936627,-73.9555503,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986292994484129,,927,,0,0,'',,0,0,41.3936635,-73.9555562,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986293182886859,,928,,0,0,'',,0,0,41.3936642,-73.9555621,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986293695542649,,929,,0,0,'',,0,0,41.3936656,-73.955574,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986294187055136,,930,,0,0,'',,0,0,41.3936667,-73.9555858,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986294707847500,,931,,0,0,'',,0,0,41.3936678,-73.9555977,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986294990764567,,932,,0,0,'',,0,0,41.3936683,-73.9556036,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986295202619385,,933,,0,0,'',,0,0,41.3936688,-73.9556096,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986295707971663,,934,,0,0,'',,0,0,41.3936696,-73.9556214,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986296178296212,,935,,0,0,'',,0,0,41.3936703,-73.9556333,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986296706785092,,936,,0,0,'',,0,0,41.3936708,-73.9556453,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986296986611976,,937,,0,0,'',,0,0,41.3936709,-73.9556512,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986297201045436,,938,,0,0,'',,0,0,41.3936711,-73.9556572,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986297689117902,,939,,0,0,'',,0,0,41.3936715,-73.9556692,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986298197286377,,940,,0,0,'',,0,0,41.3936718,-73.9556813,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986298681596416,,941,,0,0,'',,0,0,41.393672,-73.9556931,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986299194592911,,942,,0,0,'',,0,0,41.3936712,-73.9557018,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986299634097215,,943,,0,0,'',,0,0,41.3936704,-73.9557041,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986300190979376,,944,,0,0,'',,0,0,41.3936706,-73.9557065,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986300499727531,,945,,0,0,'',,0,0,41.3936705,-73.9557064,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986300679800371,,946,,0,0,'',,0,0,41.3936704,-73.9557066,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986301202309834,,947,,0,0,'',,0,0,41.3936722,-73.9557087,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986301701237505,,948,,0,0,'',,0,0,41.3936736,-73.9557085,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986302183462542,,949,,0,0,'',,0,0,41.3936725,-73.9557054,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986302700655554,,950,,0,0,'',,0,0,41.3936696,-73.9556977,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986303201027220,,951,,0,0,'',,0,0,41.3936653,-73.955687,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986303703926840,,952,,0,0,'',,0,0,41.3936614,-73.9556763,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986304133922545,,953,,0,0,'',,0,0,41.3936574,-73.9556658,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986304676432795,,954,,0,0,'',,0,0,41.3936536,-73.955655,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986305001340593,,955,,0,0,'',,0,0,41.3936522,-73.9556498,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986305180848879,,956,,0,0,'',,0,0,41.3936506,-73.9556468,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986305632090625,,957,,0,0,'',,0,0,41.3936495,-73.9556446,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986306195291506,,958,,0,0,'',,0,0,41.3936503,-73.9556434,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986306465422410,,959,,0,0,'',,0,0,41.3936504,-73.9556416,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986306700617164,,960,,0,0,'',,0,0,41.3936502,-73.9556413,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986307144263691,,961,,0,0,'',,0,0,41.3936505,-73.9556429,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986307500830412,,962,,0,0,'',,0,0,41.3936499,-73.955644,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986307669400507,,963,,0,0,'',,0,0,41.3936495,-73.9556434,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986308203769991,,964,,0,0,'',,0,0,41.3936465,-73.9556396,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986308700607905,,965,,0,0,'',,0,0,41.3936423,-73.9556313,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986309162311142,,966,,0,0,'',,0,0,41.3936398,-73.9556258,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986309668396635,,967,,0,0,'',,0,0,41.3936392,-73.9556243,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986309936730776,,968,,0,0,'',,0,0,41.3936387,-73.9556231,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986310129192875,,969,,0,0,'',,0,0,41.3936377,-73.9556207,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986310437054149,,970,,0,0,'',,0,0,41.3936361,-73.9556173,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986310980979541,,971,,0,0,'',,0,0,41.3936316,-73.9556097,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986311130769817,,972,,0,0,'',,0,0,41.3936285,-73.9556061,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986311686274956,,973,,0,0,'',,0,0,41.3936216,-73.9555998,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986312198128023,,974,,0,0,'',,0,0,41.393618,-73.9555963,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986312633359951,,975,,0,0,'',,0,0,41.393617,-73.9555956,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986313203556422,,976,,0,0,'',,0,0,41.3936142,-73.9555921,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986313700443326,,977,,0,0,'',,0,0,41.3936098,-73.9555837,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986314171599663,,978,,0,0,'',,0,0,41.3936052,-73.9555735,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986314691438652,,979,,0,0,'',,0,0,41.3936005,-73.9555633,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986315198443075,,980,,0,0,'',,0,0,41.3935961,-73.9555532,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986315702784295,,981,,0,0,'',,0,0,41.3935937,-73.9555476,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986316163062958,,982,,0,0,'',,0,0,41.3935936,-73.9555473,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986316696163261,,983,,0,0,'',,0,0,41.3935935,-73.9555475,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986316966739706,,984,,0,0,'',,0,0,41.3935936,-73.9555475,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986317185463867,,985,,0,0,'',,0,0,41.3935937,-73.9555475,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986317697904825,,986,,0,0,'',,0,0,41.3935939,-73.9555474,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986318198581886,,987,,0,0,'',,0,0,41.3935941,-73.9555475,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986318699243556,,988,,0,0,'',,0,0,41.3935941,-73.9555477,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1511986319127831345,,989,,0,0,'',,0,0,41.3935942,-73.9555477,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
